i,j,len,sfc,err
0, 36, 8.539270097544568, 0.37110662630339725, 0.6690972164007333
0, 37, 8.539270097544568, 0.37672945397466084, 0.6319019940729964
0, 38, 8.539270097544568, 0.3823522816459244, 0.6209514373421595
0, 39, 8.539270097544568, 0.387975109317188, 0.6101353975574854
0, 40, 8.539270097544568, 0.39359793698845164, 0.5994734865582511
0, 41, 8.539270097544568, 0.39922076465971523, 0.5885093156032671
0, 42, 8.539270097544568, 0.4048435923309788, 0.5780981780177822
0, 43, 8.539270097544568, 0.4104664200022424, 0.5675774294769768
0, 44, 8.539270097544568, 0.416089247673506, 0.5571469861688538
0, 45, 8.539270097544568, 0.42171207534476957, 0.5465655266240637
0, 46, 8.539270097544568, 0.42733490301603316, 0.5360440499971281
0, 47, 8.539270097544568, 0.4329577306872967, 0.5259332782346628
0, 48, 8.539270097544568, 0.43858055835856036, 0.5149079910773546
0, 49, 8.539270097544568, 0.44420338602982395, 0.50444395211452
0, 50, 8.539270097544568, 0.44982621370108755, 0.4938952420066187
0, 51, 8.539270097544568, 0.45544904137235115, 0.4755902024396427
0, 52, 8.539270097544568, 0.46107186904361475, 0.4655553555400564
0, 53, 8.539270097544568, 0.46669469671487834, 0.45578850711793584
0, 54, 8.539270097544568, 0.4723175243861419, 0.44586029380819014
0, 55, 8.539270097544568, 0.47794035205740554, 0.4358782870418986
0, 56, 8.539270097544568, 0.48356317972866913, 0.42713532817779626
0, 57, 8.539270097544568, 0.4891860073999327, 0.41583763085561404
0, 58, 8.539270097544568, 0.49480883507119633, 0.40730298007431165
0, 59, 8.539270097544568, 0.5004316627424599, 0.39728821106773937
1, 0, 8.823912434129387, 0.16868483013790783, 0.9677224576588755
1, 1, 8.823912434129387, 0.1743076578091714, 0.9548019896577308
1, 2, 8.823912434129387, 0.17993048548043503, 0.9448114739350912
1, 3, 8.823912434129387, 0.18555331315169862, 0.9261779426431265
1, 4, 8.823912434129387, 0.1911761408229622, 0.921318777101823
1, 5, 8.823912434129387, 0.1967989684942258, 0.9208435435728767
1, 6, 8.823912434129387, 0.2024217961654894, 1.0287809689498635
1, 7, 8.823912434129387, 0.208044623836753, 0.900945416421424
1, 8, 8.823912434129387, 0.21366745150801658, 0.8812257675956947
1, 9, 8.823912434129387, 0.21929027917928018, 0.923809540834712
1, 10, 8.823912434129387, 0.2249131068505438, 0.8711083266388535
1, 11, 8.823912434129387, 0.23053593452180737, 0.8600788242915299
1, 12, 8.823912434129387, 0.23615876219307094, 0.8502921140596388
1, 13, 8.823912434129387, 0.24178158986433457, 0.8809028617453787
1, 14, 8.823912434129387, 0.24740441753559816, 0.8706063635012328
1, 15, 8.823912434129387, 0.25302724520686176, 0.8608338548493764
1, 16, 8.823912434129387, 0.2586500728781253, 0.8489462013739485
1, 17, 8.823912434129387, 0.26427290054938896, 0.8379401724367747
1, 18, 8.823912434129387, 0.26989572822065255, 0.8270894792248643
1, 19, 8.823912434129387, 0.2755185558919161, 0.817183089515924
1, 20, 8.823912434129387, 0.28114138356317975, 0.8063670065126772
1, 21, 8.823912434129387, 0.2867642112344433, 0.749003643805742
1, 22, 8.823912434129387, 0.29238703890570694, 0.7382419729927083
1, 23, 8.823912434129387, 0.2980098665769705, 0.8225766461787186
1, 24, 8.823912434129387, 0.3036326942482341, 0.8114282150193337
1, 25, 8.823912434129387, 0.3092555219194977, 0.8008357457667943
1, 26, 8.823912434129387, 0.3148783495907613, 0.8468396277170339
1, 27, 8.823912434129387, 0.32050117726202487, 0.8358641690942672
1, 28, 8.823912434129387, 0.32612400493328847, 0.8250998339173553
1, 29, 8.823912434129387, 0.33174683260455207, 0.6565196331987807
1, 30, 8.823912434129387, 0.33736966027581566, 0.6458333947069524
1, 31, 8.823912434129387, 0.34299248794707926, 0.6352948218868875
1, 32, 8.823912434129387, 0.3486153156183429, 0.7407088266620692
1, 33, 8.823912434129387, 0.35423814328960646, 0.7300098731213378
1, 34, 8.823912434129387, 0.35986097096087005, 0.6165882539433155
1, 35, 8.823912434129387, 0.3654837986321336, 0.7999001574113275
1, 36, 8.823912434129387, 0.37110662630339725, 0.7901400483626828
1, 37, 8.823912434129387, 0.37672945397466084, 0.5872150863184767
1, 38, 8.823912434129387, 0.3823522816459244, 0.576196067889402
1, 39, 8.823912434129387, 0.387975109317188, 0.5660573617947647
1, 40, 8.823912434129387, 0.39359793698845164, 0.5553891713856143
1, 41, 8.823912434129387, 0.39922076465971523, 0.5439366172324763
1, 42, 8.823912434129387, 0.4048435923309788, 0.5327599898354456
1, 43, 8.823912434129387, 0.4104664200022424, 0.5228008201591999
1, 44, 8.823912434129387, 0.416089247673506, 0.5132245961480578
1, 45, 8.823912434129387, 0.42171207534476957, 0.5030169447043801
1, 46, 8.823912434129387, 0.42733490301603316, 0.49275288903841863
1, 47, 8.823912434129387, 0.4329577306872967, 0.48194225127265017
1, 48, 8.823912434129387, 0.43858055835856036, 0.4722603501638769
1, 49, 8.823912434129387, 0.44420338602982395, 0.46211990753774146
1, 50, 8.823912434129387, 0.44982621370108755, 0.44307280170522145
1, 51, 8.823912434129387, 0.45544904137235115, 0.6739033793622997
1, 52, 8.823912434129387, 0.46107186904361475, 0.660736302167642
1, 53, 8.823912434129387, 0.46669469671487834, 0.41437821168791444
1, 54, 8.823912434129387, 0.4723175243861419, 0.40459288704505414
1, 55, 8.823912434129387, 0.47794035205740554, 0.3951146291068637
1, 56, 8.823912434129387, 0.48356317972866913, 0.3796937359977434
1, 57, 8.823912434129387, 0.4891860073999327, 0.3701251187095827
1, 58, 8.823912434129387, 0.49480883507119633, 0.599565645741216
1, 59, 8.823912434129387, 0.5004316627424599, 0.35280157558128133
2, 0, 9.108554770714205, 0.16868483013790783, 1.0755856231176208
2, 1, 9.108554770714205, 0.1743076578091714, 0.8941541246310295
2, 2, 9.108554770714205, 0.17993048548043503, 1.064458176763036
2, 3, 9.108554770714205, 0.18555331315169862, 1.038343672259378
2, 4, 9.108554770714205, 0.1911761408229622, 1.0253236845525893
2, 5, 9.108554770714205, 0.1967989684942258, 1.0034455954321637
2, 6, 9.108554770714205, 0.2024217961654894, 0.8992573599001679
2, 7, 9.108554770714205, 0.208044623836753, 0.8879408317272612
2, 8, 9.108554770714205, 0.21366745150801658, 0.8784986625349704
2, 9, 9.108554770714205, 0.21929027917928018, 0.8691252175298587
2, 10, 9.108554770714205, 0.2249131068505438, 0.8588823749862423
2, 11, 9.108554770714205, 0.23053593452180737, 0.8486431234315468
2, 12, 9.108554770714205, 0.23615876219307094, 0.8380651579396629
2, 13, 9.108554770714205, 0.24178158986433457, 0.7887074861636677
2, 14, 9.108554770714205, 0.24740441753559816, 0.7773562386955833
2, 15, 9.108554770714205, 0.25302724520686176, 0.7686672726723477
2, 16, 9.108554770714205, 0.2586500728781253, 0.7571551453945713
2, 17, 9.108554770714205, 0.26427290054938896, 0.747224404492583
2, 18, 9.108554770714205, 0.26989572822065255, 0.7373241103103058
2, 19, 9.108554770714205, 0.2755185558919161, 0.7273102936177315
2, 20, 9.108554770714205, 0.28114138356317975, 0.7170028790922326
2, 21, 9.108554770714205, 0.2867642112344433, 0.7060384168495218
2, 22, 9.108554770714205, 0.29238703890570694, 0.6955602003555855
2, 23, 9.108554770714205, 0.2980098665769705, 0.6854438779141552
2, 24, 9.108554770714205, 0.3036326942482341, 0.6753949492654616
2, 25, 9.108554770714205, 0.3092555219194977, 0.7772483662359274
2, 26, 9.108554770714205, 0.3148783495907613, 0.6385778596755038
2, 27, 9.108554770714205, 0.32050117726202487, 0.8249880035349562
2, 28, 9.108554770714205, 0.32612400493328847, 0.6232496737809442
2, 29, 9.108554770714205, 0.33174683260455207, 0.6103054154622017
2, 30, 9.108554770714205, 0.33736966027581566, 0.6003231351350816
2, 31, 9.108554770714205, 0.34299248794707926, 0.59040658221151
2, 32, 9.108554770714205, 0.3486153156183429, 0.5800182331699067
2, 33, 9.108554770714205, 0.35423814328960646, 0.5721300713336521
2, 34, 9.108554770714205, 0.35986097096087005, 0.5629227226434091
2, 35, 9.108554770714205, 0.3654837986321336, 0.5556415668012437
2, 36, 9.108554770714205, 0.37110662630339725, 0.5451230925917242
2, 37, 9.108554770714205, 0.37672945397466084, 0.5345374445883446
2, 38, 9.108554770714205, 0.3823522816459244, 0.5110464418744397
2, 39, 9.108554770714205, 0.387975109317188, 0.5062590064030943
2, 40, 9.108554770714205, 0.39359793698845164, 0.49579444756334995
2, 41, 9.108554770714205, 0.39922076465971523, 0.4863632380209603
2, 42, 9.108554770714205, 0.4048435923309788, 0.4801501985029429
2, 43, 9.108554770714205, 0.4104664200022424, 0.4701601564090644
2, 44, 9.108554770714205, 0.416089247673506, 0.4602166304385121
2, 45, 9.108554770714205, 0.42171207534476957, 0.45021771424460594
2, 46, 9.108554770714205, 0.42733490301603316, 0.4388119664155025
2, 47, 9.108554770714205, 0.4329577306872967, 0.434500855103168
2, 48, 9.108554770714205, 0.43858055835856036, 0.418895546876736
2, 49, 9.108554770714205, 0.44420338602982395, 0.40902602400533783
2, 50, 9.108554770714205, 0.44982621370108755, 0.40505934789612097
2, 51, 9.108554770714205, 0.45544904137235115, 0.39525288756529725
2, 52, 9.108554770714205, 0.46107186904361475, 0.3742529337449381
2, 53, 9.108554770714205, 0.46669469671487834, 0.3650706330278597
2, 54, 9.108554770714205, 0.4723175243861419, 0.3558314599106918
2, 55, 9.108554770714205, 0.47794035205740554, 0.34636634960382123
2, 56, 9.108554770714205, 0.48356317972866913, 0.3487087548035903
2, 57, 9.108554770714205, 0.4891860073999327, 0.3392465289967726
2, 58, 9.108554770714205, 0.49480883507119633, 0.3298638619882536
2, 59, 9.108554770714205, 0.5004316627424599, 0.32060150195230014
3, 0, 9.393197107299025, 0.16868483013790783, 0.9652290529344929
3, 1, 9.393197107299025, 0.1743076578091714, 0.9804221786327524
3, 2, 9.393197107299025, 0.17993048548043503, 0.886056552579281
3, 3, 9.393197107299025, 0.18555331315169862, 0.8750423654350573
3, 4, 9.393197107299025, 0.1911761408229622, 0.8643532985309452
3, 5, 9.393197107299025, 0.1967989684942258, 0.8566596164764434
3, 6, 9.393197107299025, 0.2024217961654894, 0.8488206955885629
3, 7, 9.393197107299025, 0.208044623836753, 0.8371848959371492
3, 8, 9.393197107299025, 0.21366745150801658, 0.827180104120815
3, 9, 9.393197107299025, 0.21929027917928018, 0.8217140166819772
3, 10, 9.393197107299025, 0.2249131068505438, 0.8117365072986609
3, 11, 9.393197107299025, 0.23053593452180737, 0.8035983845994129
3, 12, 9.393197107299025, 0.23615876219307094, 0.792930560055508
3, 13, 9.393197107299025, 0.24178158986433457, 0.7817707207841021
3, 14, 9.393197107299025, 0.24740441753559816, 0.7727555071981799
3, 15, 9.393197107299025, 0.25302724520686176, 0.7632685672447023
3, 16, 9.393197107299025, 0.2586500728781253, 0.7527239451033713
3, 17, 9.393197107299025, 0.26427290054938896, 0.7417941665216153
3, 18, 9.393197107299025, 0.26989572822065255, 0.7318499155029107
3, 19, 9.393197107299025, 0.2755185558919161, 0.7229251575727188
3, 20, 9.393197107299025, 0.28114138356317975, 0.7125258704032333
3, 21, 9.393197107299025, 0.2867642112344433, 0.7024251581814507
3, 22, 9.393197107299025, 0.29238703890570694, 0.6715609963354907
3, 23, 9.393197107299025, 0.2980098665769705, 0.6611050355511927
3, 24, 9.393197107299025, 0.3036326942482341, 0.6151702546006603
3, 25, 9.393197107299025, 0.3092555219194977, 0.6054688800392787
3, 26, 9.393197107299025, 0.3148783495907613, 0.5948292374805391
3, 27, 9.393197107299025, 0.32050117726202487, 0.5847793143955198
3, 28, 9.393197107299025, 0.32612400493328847, 0.5748901916707737
3, 29, 9.393197107299025, 0.33174683260455207, 0.5647802874481277
3, 30, 9.393197107299025, 0.33736966027581566, 0.5549615276121531
3, 31, 9.393197107299025, 0.34299248794707926, 0.5446457396101224
3, 32, 9.393197107299025, 0.3486153156183429, 0.5262011816779019
3, 33, 9.393197107299025, 0.35423814328960646, 0.5161335979602277
3, 34, 9.393197107299025, 0.35986097096087005, 0.6202780267062463
3, 35, 9.393197107299025, 0.3654837986321336, 0.5875682625346352
3, 36, 9.393197107299025, 0.37110662630339725, 0.5746716429966476
3, 37, 9.393197107299025, 0.37672945397466084, 0.5619200099880228
3, 38, 9.393197107299025, 0.3823522816459244, 0.5620511291575323
3, 39, 9.393197107299025, 0.387975109317188, 0.5453540898455587
3, 40, 9.393197107299025, 0.39359793698845164, 0.5265466266349947
3, 41, 9.393197107299025, 0.39922076465971523, 0.5117689176121386
3, 42, 9.393197107299025, 0.4048435923309788, 0.4924462149703088
3, 43, 9.393197107299025, 0.4104664200022424, 0.46928079397245276
3, 44, 9.393197107299025, 0.416089247673506, 0.45922777213443705
3, 45, 9.393197107299025, 0.42171207534476957, 0.4427817001582584
3, 46, 9.393197107299025, 0.42733490301603316, 0.42804063626587247
3, 47, 9.393197107299025, 0.4329577306872967, 0.41022729001633274
3, 48, 9.393197107299025, 0.43858055835856036, 0.4233345644982311
3, 49, 9.393197107299025, 0.44420338602982395, 0.3701450574304727
3, 50, 9.393197107299025, 0.44982621370108755, 0.3569009595063756
3, 51, 9.393197107299025, 0.45544904137235115, 0.3472385802359532
3, 52, 9.393197107299025, 0.46107186904361475, 0.34244755974815855
3, 53, 9.393197107299025, 0.46669469671487834, 0.33307613565094063
3, 54, 9.393197107299025, 0.4723175243861419, 0.3240975137603237
3, 55, 9.393197107299025, 0.47794035205740554, 0.3112481315774048
3, 56, 9.393197107299025, 0.48356317972866913, 0.30623772519430437
3, 57, 9.393197107299025, 0.4891860073999327, 0.29717536425587116
3, 58, 9.393197107299025, 0.49480883507119633, 0.2884363535663478
3, 59, 9.393197107299025, 0.5004316627424599, 0.28422608933750204
4, 0, 9.677839443883844, 0.16868483013790783, 0.816617559243766
4, 1, 9.677839443883844, 0.1743076578091714, 0.799226845648497
4, 2, 9.677839443883844, 0.17993048548043503, 0.7782056217121944
4, 3, 9.677839443883844, 0.18555331315169862, 0.8462508843647499
4, 4, 9.677839443883844, 0.1911761408229622, 0.9173247398025993
4, 5, 9.677839443883844, 0.1967989684942258, 0.7464691003467954
4, 6, 9.677839443883844, 0.2024217961654894, 0.7767517679134186
4, 7, 9.677839443883844, 0.208044623836753, 0.8215885986262612
4, 8, 9.677839443883844, 0.21366745150801658, 0.8128024582860642
4, 9, 9.677839443883844, 0.21929027917928018, 0.8021248863550462
4, 10, 9.677839443883844, 0.2249131068505438, 0.7928601290428229
4, 11, 9.677839443883844, 0.23053593452180737, 0.7307610880190868
4, 12, 9.677839443883844, 0.23615876219307094, 0.7337658709714326
4, 13, 9.677839443883844, 0.24178158986433457, 0.7631035418872211
4, 14, 9.677839443883844, 0.24740441753559816, 0.7337088128173187
4, 15, 9.677839443883844, 0.25302724520686176, 0.6617190250818292
4, 16, 9.677839443883844, 0.2586500728781253, 0.7715837568287394
4, 17, 9.677839443883844, 0.26427290054938896, 0.7619793376156352
4, 18, 9.677839443883844, 0.26989572822065255, 0.7521530779759273
4, 19, 9.677839443883844, 0.2755185558919161, 0.6848780601708807
4, 20, 9.677839443883844, 0.28114138356317975, 0.6751459117375248
4, 21, 9.677839443883844, 0.2867642112344433, 0.6652096339376109
4, 22, 9.677839443883844, 0.29238703890570694, 0.6549058678877785
4, 23, 9.677839443883844, 0.2980098665769705, 0.6449536950280842
4, 24, 9.677839443883844, 0.3036326942482341, 0.6352448069210846
4, 25, 9.677839443883844, 0.3092555219194977, 0.6254111407560188
4, 26, 9.677839443883844, 0.3148783495907613, 0.5625571007017693
4, 27, 9.677839443883844, 0.32050117726202487, 0.6449163117143315
4, 28, 9.677839443883844, 0.32612400493328847, 0.6313624675061763
4, 29, 9.677839443883844, 0.33174683260455207, 0.6185874067388222
4, 30, 9.677839443883844, 0.33736966027581566, 0.6307518148606416
4, 31, 9.677839443883844, 0.34299248794707926, 0.5926770227470984
4, 32, 9.677839443883844, 0.3486153156183429, 0.5845680986351605
4, 33, 9.677839443883844, 0.35423814328960646, 0.5674436033164435
4, 34, 9.677839443883844, 0.35986097096087005, 0.5762502261159786
4, 35, 9.677839443883844, 0.3654837986321336, 0.5622350120280822
4, 36, 9.677839443883844, 0.37110662630339725, 0.4455080350014522
4, 37, 9.677839443883844, 0.37672945397466084, 0.5358558747933723
4, 38, 9.677839443883844, 0.3823522816459244, 0.524854569829978
4, 39, 9.677839443883844, 0.387975109317188, 0.5051867811253143
4, 40, 9.677839443883844, 0.39359793698845164, 0.47853855109153987
4, 41, 9.677839443883844, 0.39922076465971523, 0.46638040845265016
4, 42, 9.677839443883844, 0.4048435923309788, 0.44740440108768964
4, 43, 9.677839443883844, 0.4104664200022424, 0.4334173447840729
4, 44, 9.677839443883844, 0.416089247673506, 0.4216729342782688
4, 45, 9.677839443883844, 0.42171207534476957, 0.4024142363956532
4, 46, 9.677839443883844, 0.42733490301603316, 0.3870449435266703
4, 47, 9.677839443883844, 0.4329577306872967, 0.41678865216703276
4, 48, 9.677839443883844, 0.43858055835856036, 0.4009396184078005
4, 49, 9.677839443883844, 0.44420338602982395, 0.3466502057651697
4, 50, 9.677839443883844, 0.44982621370108755, 0.3791086531341737
4, 51, 9.677839443883844, 0.45544904137235115, 0.3145217834630545
4, 52, 9.677839443883844, 0.46107186904361475, 0.29971439391206744
4, 53, 9.677839443883844, 0.46669469671487834, 0.2900285016906437
4, 54, 9.677839443883844, 0.4723175243861419, 0.2785181956039961
4, 55, 9.677839443883844, 0.47794035205740554, 0.4238137758372821
4, 56, 9.677839443883844, 0.48356317972866913, 0.2915364517120567
4, 57, 9.677839443883844, 0.4891860073999327, 0.2498497000765282
4, 58, 9.677839443883844, 0.49480883507119633, 0.2481367246920085
4, 59, 9.677839443883844, 0.5004316627424599, 0.21228788320222292
5, 0, 9.96248178046866, 0.16868483013790783, 0.8399374391145353
5, 1, 9.96248178046866, 0.1743076578091714, 0.8002473613816827
5, 2, 9.96248178046866, 0.17993048548043503, 0.7935547490005842
5, 3, 9.96248178046866, 0.18555331315169862, 0.8523154157392017
5, 4, 9.96248178046866, 0.1911761408229622, 0.8436739449040724
5, 5, 9.96248178046866, 0.1967989684942258, 0.7743830345544749
5, 6, 9.96248178046866, 0.2024217961654894, 0.7636086807724878
5, 7, 9.96248178046866, 0.208044623836753, 0.8130805963557941
5, 8, 9.96248178046866, 0.21366745150801658, 0.7105688672377382
5, 9, 9.96248178046866, 0.21929027917928018, 0.7152717260496081
5, 10, 9.96248178046866, 0.2249131068505438, 0.7251558594288208
5, 11, 9.96248178046866, 0.23053593452180737, 0.7066026921425376
5, 12, 9.96248178046866, 0.23615876219307094, 0.6872543513615211
5, 13, 9.96248178046866, 0.24178158986433457, 0.6781313704708825
5, 14, 9.96248178046866, 0.24740441753559816, 0.6892752791860464
5, 15, 9.96248178046866, 0.25302724520686176, 0.6587949961350289
5, 16, 9.96248178046866, 0.2586500728781253, 0.6680446766550575
5, 17, 9.96248178046866, 0.26427290054938896, 0.5906488055912221
5, 18, 9.96248178046866, 0.26989572822065255, 0.582455726610481
5, 19, 9.96248178046866, 0.2755185558919161, 0.5731145652970072
5, 20, 9.96248178046866, 0.28114138356317975, 0.5631422459495882
5, 21, 9.96248178046866, 0.2867642112344433, 0.554006421589627
5, 22, 9.96248178046866, 0.29238703890570694, 0.5441770857260617
5, 23, 9.96248178046866, 0.2980098665769705, 0.5355114186629966
5, 24, 9.96248178046866, 0.3036326942482341, 0.5253269884390254
5, 25, 9.96248178046866, 0.3092555219194977, 0.516365653153875
5, 26, 9.96248178046866, 0.3148783495907613, 0.5060979971785461
5, 27, 9.96248178046866, 0.32050117726202487, 0.4968374692439221
5, 28, 9.96248178046866, 0.32612400493328847, 0.48737871897918245
5, 29, 9.96248178046866, 0.33174683260455207, 0.47826527543706143
5, 30, 9.96248178046866, 0.33736966027581566, 0.4681850267662944
5, 31, 9.96248178046866, 0.34299248794707926, 0.459114539866886
5, 32, 9.96248178046866, 0.3486153156183429, 0.4497279585916181
5, 33, 9.96248178046866, 0.35423814328960646, 0.4404815576256431
5, 34, 9.96248178046866, 0.35986097096087005, 0.4311158278238439
5, 35, 9.96248178046866, 0.3654837986321336, 0.4217831534802702
5, 36, 9.96248178046866, 0.37110662630339725, 0.41254661040737717
5, 37, 9.96248178046866, 0.37672945397466084, 0.4010508487110325
5, 38, 9.96248178046866, 0.3823522816459244, 0.4609753942252503
5, 39, 9.96248178046866, 0.387975109317188, 0.4665340279457014
5, 40, 9.96248178046866, 0.39359793698845164, 0.4368421537524146
5, 41, 9.96248178046866, 0.39922076465971523, 0.42423974560453115
5, 42, 9.96248178046866, 0.4048435923309788, 0.411985193066305
5, 43, 9.96248178046866, 0.4104664200022424, 0.3998738463251408
5, 44, 9.96248178046866, 0.416089247673506, 0.38724190308535594
5, 45, 9.96248178046866, 0.42171207534476957, 0.3750192582569768
5, 46, 9.96248178046866, 0.42733490301603316, 0.3200011188733915
5, 47, 9.96248178046866, 0.4329577306872967, 0.3108539942626086
5, 48, 9.96248178046866, 0.43858055835856036, 0.30184508653028075
5, 49, 9.96248178046866, 0.44420338602982395, 0.29296884798240386
5, 50, 9.96248178046866, 0.44982621370108755, 0.2840604923189881
5, 51, 9.96248178046866, 0.45544904137235115, 0.2748867736770154
5, 52, 9.96248178046866, 0.46107186904361475, 0.2663524459705419
5, 53, 9.96248178046866, 0.46669469671487834, 0.2579418378978265
5, 54, 9.96248178046866, 0.4723175243861419, 0.2494043088193524
5, 55, 9.96248178046866, 0.47794035205740554, 0.24100103377362972
5, 56, 9.96248178046866, 0.48356317972866913, 0.23225214552010856
5, 57, 9.96248178046866, 0.4891860073999327, 0.22408833444774304
5, 58, 9.96248178046866, 0.49480883507119633, 0.21576169786205504
5, 59, 9.96248178046866, 0.5004316627424599, 0.20702259347808644
6, 0, 10.247124117053481, 0.16868483013790783, 0.7534730131601259
6, 1, 10.247124117053481, 0.1743076578091714, 0.7624654598820989
6, 2, 10.247124117053481, 0.17993048548043503, 0.7567687373991965
6, 3, 10.247124117053481, 0.18555331315169862, 0.8255801367579633
6, 4, 10.247124117053481, 0.1911761408229622, 0.7394209586476322
6, 5, 10.247124117053481, 0.1967989684942258, 0.6497348205405207
6, 6, 10.247124117053481, 0.2024217961654894, 0.7231096169301774
6, 7, 10.247124117053481, 0.208044623836753, 0.6926885117595658
6, 8, 10.247124117053481, 0.21366745150801658, 0.7943550538273088
6, 9, 10.247124117053481, 0.21929027917928018, 0.7013668931119371
6, 10, 10.247124117053481, 0.2249131068505438, 0.7039221767931474
6, 11, 10.247124117053481, 0.23053593452180737, 0.6921734416599343
6, 12, 10.247124117053481, 0.23615876219307094, 0.6445396200491146
6, 13, 10.247124117053481, 0.24178158986433457, 0.7148854790542177
6, 14, 10.247124117053481, 0.24740441753559816, 0.6630490742038105
6, 15, 10.247124117053481, 0.25302724520686176, 0.6971725542325671
6, 16, 10.247124117053481, 0.2586500728781253, 0.686812316654842
6, 17, 10.247124117053481, 0.26427290054938896, 0.6770765309229427
6, 18, 10.247124117053481, 0.26989572822065255, 0.667698585839184
6, 19, 10.247124117053481, 0.2755185558919161, 0.6586193481091273
6, 20, 10.247124117053481, 0.28114138356317975, 0.5566550027997286
6, 21, 10.247124117053481, 0.2867642112344433, 0.5776768884716763
6, 22, 10.247124117053481, 0.29238703890570694, 0.5630006638361825
6, 23, 10.247124117053481, 0.2980098665769705, 0.5531927421388876
6, 24, 10.247124117053481, 0.3036326942482341, 0.544230708847678
6, 25, 10.247124117053481, 0.3092555219194977, 0.5402496788517351
6, 26, 10.247124117053481, 0.3148783495907613, 0.5644574312836328
6, 27, 10.247124117053481, 0.32050117726202487, 0.554814999870179
6, 28, 10.247124117053481, 0.32612400493328847, 0.5459024891841058
6, 29, 10.247124117053481, 0.33174683260455207, 0.53675210356447
6, 30, 10.247124117053481, 0.33736966027581566, 0.5277826775614904
6, 31, 10.247124117053481, 0.34299248794707926, 0.5189545591155248
6, 32, 10.247124117053481, 0.3486153156183429, 0.5095927325009706
6, 33, 10.247124117053481, 0.35423814328960646, 0.5002518597406977
6, 34, 10.247124117053481, 0.35986097096087005, 0.49109563903499287
6, 35, 10.247124117053481, 0.3654837986321336, 0.48204973729728406
6, 36, 10.247124117053481, 0.37110662630339725, 0.47324239274146707
6, 37, 10.247124117053481, 0.37672945397466084, 0.46390776882602525
6, 38, 10.247124117053481, 0.3823522816459244, 0.4551012267669493
6, 39, 10.247124117053481, 0.387975109317188, 0.44650225398466814
6, 40, 10.247124117053481, 0.39359793698845164, 0.4378711895584112
6, 41, 10.247124117053481, 0.39922076465971523, 0.45458607657125627
6, 42, 10.247124117053481, 0.4048435923309788, 0.3574661699387137
6, 43, 10.247124117053481, 0.4104664200022424, 0.3615136216151237
6, 44, 10.247124117053481, 0.416089247673506, 0.34936419528666507
6, 45, 10.247124117053481, 0.42171207534476957, 0.3306657132252078
6, 46, 10.247124117053481, 0.42733490301603316, 0.3158134513728069
6, 47, 10.247124117053481, 0.4329577306872967, 0.30675888674498303
6, 48, 10.247124117053481, 0.43858055835856036, 0.29795397390602085
6, 49, 10.247124117053481, 0.44420338602982395, 0.2895774438055621
6, 50, 10.247124117053481, 0.44982621370108755, 0.2658011361012616
6, 51, 10.247124117053481, 0.45544904137235115, 0.25303896550177074
